,owner,asset_description,asset_type,type,amount,comment,senator,ptr_link,id,min_amount,max_amount,Open,High,Low,Close,Volume,Adjusted,Error_message_x,transaction_date,ticker,o_c_perc,h_l_perc,Error_message_y,1_Week_O,1_Week_C,1_Week_H,1_Week_L,1_Week_V,1_Week_A,1_Week_o_p,1_Week_c_p,Error_message,1_Month_O,1_Month_C,1_Month_H,1_Month_L,1_Month_V,1_Month_A,1_Month_o_p,1_Month_c_p
983,Joint,AT&amp;T Inc.,Stock,Purchase,"$1,001 - $15,000",--,Sheldon Whitehouse,https://efdsearch.senate.gov/search/view/ptr/c41572bf-57fc-4769-9f70-34e195b5aaef/,1607,1001,15000.0,31.23,31.27,30.780001000000002,31.059998999999998,26349500.0,28.806826,None,02/27/2019,T,-0.005443515850144179,0.015919395194301564,None,30.0,29.809998999999998,30.139999,29.77,24580300.0,27.647503000000004,-0.03938520653218061,-0.04024468899693139,None,31.309998999999998,31.4,31.639999,31.25,26743600.0,29.122158000000002,0.002561607428754315,0.010946587602916565
984,Joint,"Facebook, Inc.",Stock,Sale (Full),"$15,001 - $50,000",--,Sheldon Whitehouse,https://efdsearch.senate.gov/search/view/ptr/c41572bf-57fc-4769-9f70-34e195b5aaef/,1608,15001,50000.0,162.899994,163.929993,160.41000400000001,162.809998,12697500.0,162.809998,None,02/27/2019,FB,0.0005524616532520259,-0.021943699970233658,None,172.899994,172.509995,173.570007,171.270004,21531700.0,172.509995,-0.0613873564660782,-0.05957863226556882,None,167.850006,165.869995,168.940002,164.78999299999998,10620300.0,165.869995,-0.030386815115536564,-0.018794896121797026
985,Joint,Nestl\u00e9 S.A.,Stock,Sale (Partial),"$15,001 - $50,000",--,Sheldon Whitehouse,https://efdsearch.senate.gov/search/view/ptr/c41572bf-57fc-4769-9f70-34e195b5aaef/,1609,15001,50000.0,90.360001,90.66999799999999,89.949997,89.980003,494700.0,85.483551,None,02/27/2019,NSRGY,0.004205378439515517,-0.008004458299203683,None,90.989998,91.220001,91.389999,90.83000200000001,292000.0,86.661583,-0.006972078276094785,-0.01378081750008388,None,95.480003,95.599998,96.139999,95.16999799999999,288300.0,90.82270799999999,-0.05666226143578727,-0.06245826642170709
986,Joint,"PepsiCo, Inc.",Stock,Purchase,"$1,001 - $15,000",--,Sheldon Whitehouse,https://efdsearch.senate.gov/search/view/ptr/c41572bf-57fc-4769-9f70-34e195b5aaef/,1610,1001,15000.0,115.540001,115.699997,114.410004,115.370003,4175100.0,111.294182,None,02/27/2019,PEP,-0.0014713345900006245,0.011275176600815394,None,115.779999,116.660004,116.83000200000001,115.58000200000001,4770700.0,113.45116399999999,0.002077185372362944,0.011181424689743692,None,122.459999,121.889999,123.190002,121.190002,5318500.0,118.53731499999999,0.059892660032087,0.056513788943907774
987,Joint,The Procter &amp; Gamble Company,Stock,Purchase,"$1,001 - $15,000",--,Sheldon Whitehouse,https://efdsearch.senate.gov/search/view/ptr/c41572bf-57fc-4769-9f70-34e195b5aaef/,1611,1001,15000.0,99.339996,99.629997,98.82,98.910004,6013600.0,95.754021,None,02/27/2019,PG,-0.004328488195228019,0.008196690953248431,None,98.860001,98.93,99.099998,98.400002,4622300.0,95.773376,-0.004831840339514433,0.000202163574879707,None,102.760002,102.900002,103.019997,102.040001,6037100.0,99.616699,0.03442728143455936,0.04033968090831338
988,Self,Invesco S&amp;P SmallCap Low Volatility ETF,Other Securities,Purchase,"$50,001 - $100,000",--,John Hoeven,https://efdsearch.senate.gov/search/view/ptr/14b3fd91-0c0b-4af8-ba20-14290c38208c/,1613,50001,100000.0,46.369999,46.720001,46.369999,46.669998,293000.0,44.803513,None,03/08/2019,XSLV,0.00646967881107782,0.00754802690420596,None,47.330002,47.299999,47.630001,47.169998,171600.0,45.408318,0.020703105902590172,0.013499057788689,None,47.740002000000004,47.950001,47.950001,47.630001,238200.0,46.070309,0.029545029750809443,0.027426677841297542
989,Self,"Xilinx, Inc.",Stock,Sale (Full),"$15,001 - $50,000",--,John F Reed,https://efdsearch.senate.gov/search/view/ptr/c68d808d-acc5-4e4b-8d16-6f14a7c255b6/,1614,15001,50000.0,123.550003,125.839996,123.489998,125.300003,3967900.0,122.900749,None,02/28/2019,XLNX,-0.014164305605075542,-0.019029865074578746,None,120.510002,119.910004,120.989998,119.360001,3678000.0,117.61395300000001,0.02460543040213446,0.043016750765760184,None,125.910004,126.57,128.070007,125.5,2513600.0,124.146431,-0.019101585938447907,-0.010135650196273254
990,Self,Stryker Corporation,Stock,Sale (Full),"$15,001 - $50,000",--,John F Reed,https://efdsearch.senate.gov/search/view/ptr/c68d808d-acc5-4e4b-8d16-6f14a7c255b6/,1616,15001,50000.0,186.479996,189.570007,186.070007,188.509995,1358500.0,185.891968,None,02/28/2019,SYK,-0.010885880756882918,-0.018810124514049165,None,188.330002,187.059998,188.96000700000002,186.580002,1168700.0,184.46211200000002,-0.009920667308465662,0.007691883923714476,None,196.21000700000002,196.119995,196.429993,194.360001,555200.0,193.910217,-0.052177237283939124,-0.04036921225317514
991,Self,Schlumberger Limited,Stock,Sale (Full),"$1,001 - $15,000",--,John F Reed,https://efdsearch.senate.gov/search/view/ptr/c68d808d-acc5-4e4b-8d16-6f14a7c255b6/,1617,1001,15000.0,44.459998999999996,44.540001000000004,43.419998,44.060001,8846900.0,41.567394,None,02/28/2019,SLB,0.008996806320215989,-0.025794634997449887,None,43.419998,42.490002000000004,43.459998999999996,42.450001,8086500.0,40.086211999999996,0.023391835883756918,0.03563320391209242,None,42.490002000000004,43.619999,43.68,42.330002,7419800.0,41.152283000000004,0.044309425198142544,0.009986427372073817
992,Self,QUALCOMM Incorporated,Stock,Sale (Full),"$15,001 - $50,000",--,John F Reed,https://efdsearch.senate.gov/search/view/ptr/c68d808d-acc5-4e4b-8d16-6f14a7c255b6/,1618,15001,50000.0,53.0,53.759997999999996,52.709998999999996,53.389998999999996,19000200.0,51.080771999999996,None,02/28/2019,QCOM,-0.007358471698113132,-0.019920300131290074,None,54.830002,54.029999,55.049999,53.610001000000004,13667300.0,52.29417,-0.03452833962264151,-0.011987263757019374,None,57.029999,56.549999,57.389998999999996,56.34,11064300.0,54.733212,-0.07603771698113201,-0.05918711480028317
993,Self,"PepsiCo, Inc.",Stock,Sale (Full),"$1,001 - $15,000",--,John F Reed,https://efdsearch.senate.gov/search/view/ptr/c68d808d-acc5-4e4b-8d16-6f14a7c255b6/,1619,1001,15000.0,114.739998,116.220001,114.209999,115.639999,5586300.0,112.45922900000001,None,02/28/2019,PEP,-0.007843829664351251,-0.0175991771088274,None,116.209999,116.099998,117.33000200000001,115.699997,4858300.0,112.906578,-0.01281158293204778,-0.003977853718244984,None,121.889999,121.839996,122.470001,121.589996,3694700.0,118.48868600000002,-0.06231480847681384,-0.05361464072651882
994,Self,Microsoft Corporation,Stock,Sale (Full),"$1,001 - $15,000",--,John F Reed,https://efdsearch.senate.gov/search/view/ptr/c68d808d-acc5-4e4b-8d16-6f14a7c255b6/,1620,1001,15000.0,112.040001,112.879997,111.730003,112.029999,29083900.0,110.567131,None,02/28/2019,MSFT,8.927168788582986e-05,-0.010292615851804878,None,111.400002,110.389999,111.550003,109.870003,25339000.0,108.94854,0.005712236650194273,0.014638936129955695,None,117.440002,116.93,117.58000200000001,116.129997,18334800.0,115.403145,-0.04819708096932276,-0.04373829370470675
995,Self,"Intuitive Surgical, Inc.",Stock,Sale (Full),"$1,001 - $15,000",--,John F Reed,https://efdsearch.senate.gov/search/view/ptr/c68d808d-acc5-4e4b-8d16-6f14a7c255b6/,1621,1001,15000.0,547.349976,554.830017,546.460022,547.6099849999999,761800.0,547.6099849999999,None,02/28/2019,ISRG,-0.0004750324498049639,-0.015316756328059471,None,536.369995,533.159973,536.369995,523.679993,713200.0,533.159973,0.020060256657433294,0.026387415123557148,None,558.580017,562.8900150000001,563.97998,554.789978,328300.0,562.8900150000001,-0.020517112437034305,-0.02790312525072041
996,Self,Intel Corporation,Stock,Sale (Full),"$1,001 - $15,000",--,John F Reed,https://efdsearch.senate.gov/search/view/ptr/c68d808d-acc5-4e4b-8d16-6f14a7c255b6/,1622,1001,15000.0,52.919998,53.18,52.810001,52.959998999999996,18388800.0,51.45298,None,02/28/2019,INTC,-0.000755876823729219,-0.007006229748035793,None,52.77,52.599998,52.990002000000004,52.360001000000004,17803000.0,51.103226,0.0028344294344076985,0.006797602092099679,None,53.25,53.110001000000004,53.439999,52.77,13607900.0,51.598717,-0.0062358656929654525,-0.00283236410181971
997,Self,IQVIA Holdings Inc.,Stock,Sale (Full),"$1,001 - $15,000",--,John F Reed,https://efdsearch.senate.gov/search/view/ptr/c68d808d-acc5-4e4b-8d16-6f14a7c255b6/,1623,1001,15000.0,141.300003,141.389999,140.050003,140.100006,1263300.0,140.100006,None,02/28/2019,IQV,0.008492547590391744,-0.009567982658308011,None,139.16000400000001,137.850006,139.16000400000001,137.139999,2836400.0,137.850006,0.015145073988427224,0.016059956485654968,None,141.800003,141.83999599999999,142.25,140.240005,760400.0,141.83999599999999,-0.003538570342422427,-0.0124196283046553
998,Self,"Hologic, Inc.",Stock,Sale (Full),"$1,001 - $15,000",--,John F Reed,https://efdsearch.senate.gov/search/view/ptr/c68d808d-acc5-4e4b-8d16-6f14a7c255b6/,1624,1001,15000.0,46.849998,47.380001,46.810001,47.150002,2302700.0,47.150002,None,02/28/2019,HOLX,-0.0064035008069797845,-0.01217688502078862,None,46.779999,46.810001,46.939999,46.400002,1717600.0,46.810001,0.0014941089218403554,0.007211049535056242,None,47.080002,47.529999,47.560001,46.869999,1104000.0,47.529999,-0.004909370540421389,-0.008059320973093403
999,Self,FedEx Corporation,Stock,Sale (Full),"$1,001 - $15,000",--,John F Reed,https://efdsearch.senate.gov/search/view/ptr/c68d808d-acc5-4e4b-8d16-6f14a7c255b6/,1625,1001,15000.0,181.46000700000002,181.639999,180.21000700000002,181.0,1260600.0,177.26681499999998,None,02/28/2019,FDX,0.0025350324162613895,-0.00793514202571431,None,176.199997,172.860001,176.619995,172.080002,3743900.0,172.860001,0.028987158586409743,0.0449723701657458,None,174.850006,177.899994,178.259995,174.850006,2031500.0,174.888351,0.03642676482427343,0.017127104972375733
1000,Self,Danaher Corporation,Stock,Sale (Full),"$1,001 - $15,000",--,John F Reed,https://efdsearch.senate.gov/search/view/ptr/c68d808d-acc5-4e4b-8d16-6f14a7c255b6/,1626,1001,15000.0,126.110001,127.839996,125.800003,127.019997,6231300.0,126.234642,None,02/28/2019,DHR,-0.007215890831687542,-0.016216160185624124,None,124.440002,124.459999,125.0,123.639999,2840300.0,123.690475,0.013242399387499727,0.020154291138898446,None,130.0,129.83999599999999,130.220001,129.020004,1458100.0,129.206512,-0.030846078575481124,-0.022201220804626387
1001,Self,Costco Wholesale Corporation,Stock,Sale (Full),"$1,001 - $15,000",--,John F Reed,https://efdsearch.senate.gov/search/view/ptr/c68d808d-acc5-4e4b-8d16-6f14a7c255b6/,1627,1001,15000.0,218.49000499999997,219.690002,217.520004,218.74000499999997,2055600.0,216.24649,None,02/28/2019,COST,-0.0011442171004572956,-0.009976084774253647,None,218.13000499999998,216.789993,219.38999900000002,216.22000099999997,3279100.0,214.31869500000002,0.0016476726246584382,0.008914747898995242,None,239.979996,241.22000099999997,241.94999700000002,239.580002,1396700.0,238.4702,-0.09835686076349366,-0.10277039172601282
1002,Self,CVS Health Corporation,Stock,Sale (Full),"$1,001 - $15,000",--,John F Reed,https://efdsearch.senate.gov/search/view/ptr/c68d808d-acc5-4e4b-8d16-6f14a7c255b6/,1629,1001,15000.0,58.540001000000004,58.790001000000004,57.560001,57.830002,17121000.0,55.502995,None,02/28/2019,CVS,0.012128441883695959,-0.021369005883095867,None,54.139998999999996,52.360001000000004,54.34,52.169998,23030200.0,50.253094,0.07516231508093085,0.09458759831964032,None,54.18,53.360001000000004,54.599998,53.25,11564900.0,51.212856,0.07447900453571915,0.07729553597456207
1003,Self,Apple Inc.,Stock,Sale (Full),"$15,001 - $50,000",--,John F Reed,https://efdsearch.senate.gov/search/view/ptr/c68d808d-acc5-4e4b-8d16-6f14a7c255b6/,1630,15001,50000.0,174.320007,174.91000400000001,172.919998,173.149994,28215400.0,170.45150800000002,None,02/28/2019,AAPL,0.006711868707072801,-0.011508246721122576,None,173.869995,172.5,174.440002,172.020004,24796400.0,169.811646,0.002581528120292097,0.0037539360238152387,None,188.949997,188.720001,189.559998,187.529999,20780400.0,185.77883899999998,-0.08392605215992213,-0.08992207646279217
1004,Self,"Analog Devices, Inc.",Stock,Sale (Full),"$1,001 - $15,000",--,John F Reed,https://efdsearch.senate.gov/search/view/ptr/c68d808d-acc5-4e4b-8d16-6f14a7c255b6/,1631,1001,15000.0,104.949997,107.220001,104.949997,106.959999,3212300.0,104.771233,None,02/28/2019,ADI,-0.01915199673612187,-0.021629386039906225,None,106.760002,105.68,106.760002,105.220001,2507000.0,103.517426,-0.017246355900324646,0.011967081263716069,None,105.059998,104.07,105.639999,103.300003,2615200.0,101.94036899999999,-0.00104812770980829,0.02701943742538744
1005,Joint,"Xilinx, Inc.",Stock,Sale (Full),"$1,001 - $15,000",--,John F Reed,https://efdsearch.senate.gov/search/view/ptr/c68d808d-acc5-4e4b-8d16-6f14a7c255b6/,1632,1001,15000.0,123.550003,125.839996,123.489998,125.300003,3967900.0,122.900749,None,02/28/2019,XLNX,-0.014164305605075542,-0.019029865074578746,None,120.510002,119.910004,120.989998,119.360001,3678000.0,117.61395300000001,0.02460543040213446,0.043016750765760184,None,125.910004,126.57,128.070007,125.5,2513600.0,124.146431,-0.019101585938447907,-0.010135650196273254
1006,Joint,Stryker Corporation,Stock,Sale (Full),"$1,001 - $15,000",--,John F Reed,https://efdsearch.senate.gov/search/view/ptr/c68d808d-acc5-4e4b-8d16-6f14a7c255b6/,1634,1001,15000.0,186.479996,189.570007,186.070007,188.509995,1358500.0,185.891968,None,02/28/2019,SYK,-0.010885880756882918,-0.018810124514049165,None,188.330002,187.059998,188.96000700000002,186.580002,1168700.0,184.46211200000002,-0.009920667308465662,0.007691883923714476,None,196.21000700000002,196.119995,196.429993,194.360001,555200.0,193.910217,-0.052177237283939124,-0.04036921225317514
1007,Joint,IQVIA Holdings Inc.,Stock,Sale (Full),"$1,001 - $15,000",--,John F Reed,https://efdsearch.senate.gov/search/view/ptr/c68d808d-acc5-4e4b-8d16-6f14a7c255b6/,1635,1001,15000.0,141.300003,141.389999,140.050003,140.100006,1263300.0,140.100006,None,02/28/2019,IQV,0.008492547590391744,-0.009567982658308011,None,139.16000400000001,137.850006,139.16000400000001,137.139999,2836400.0,137.850006,0.015145073988427224,0.016059956485654968,None,141.800003,141.83999599999999,142.25,140.240005,760400.0,141.83999599999999,-0.003538570342422427,-0.0124196283046553
1008,Joint,FedEx Corporation,Stock,Sale (Full),"$1,001 - $15,000",--,John F Reed,https://efdsearch.senate.gov/search/view/ptr/c68d808d-acc5-4e4b-8d16-6f14a7c255b6/,1636,1001,15000.0,181.46000700000002,181.639999,180.21000700000002,181.0,1260600.0,177.26681499999998,None,02/28/2019,FDX,0.0025350324162613895,-0.00793514202571431,None,176.199997,172.860001,176.619995,172.080002,3743900.0,169.294708,0.028987158586409743,0.0449723701657458,None,174.850006,177.899994,178.259995,174.850006,2031500.0,174.888351,0.03642676482427343,0.017127104972375733
1009,Joint,Apple Inc.,Stock,Sale (Full),"$1,001 - $15,000",--,John F Reed,https://efdsearch.senate.gov/search/view/ptr/c68d808d-acc5-4e4b-8d16-6f14a7c255b6/,1637,1001,15000.0,174.320007,174.91000400000001,172.919998,173.149994,28215400.0,170.45150800000002,None,02/28/2019,AAPL,0.006711868707072801,-0.011508246721122576,None,173.869995,172.5,174.440002,172.020004,24796400.0,169.811646,0.002581528120292097,0.0037539360238152387,None,188.949997,188.720001,189.559998,187.529999,20780400.0,185.77883899999998,-0.08392605215992213,-0.08992207646279217
1010,Joint,"Analog Devices, Inc.",Stock,Sale (Full),"$1,001 - $15,000",--,John F Reed,https://efdsearch.senate.gov/search/view/ptr/c68d808d-acc5-4e4b-8d16-6f14a7c255b6/,1638,1001,15000.0,104.949997,107.220001,104.949997,106.959999,3212300.0,104.771233,None,02/28/2019,ADI,-0.01915199673612187,-0.021629386039906225,None,106.760002,105.68,106.760002,105.220001,2507000.0,103.517426,-0.017246355900324646,0.011967081263716069,None,105.059998,104.07,105.639999,103.300003,2615200.0,101.94036899999999,-0.00104812770980829,0.02701943742538744
1011,Self,"Zayo Group Holdings, Inc.",Stock,Sale (Full),"$250,001 - $500,000",--,Mark R Warner,https://efdsearch.senate.gov/search/view/ptr/c008dcd7-7a5e-46ee-9806-cf60a08a23dc/,1651,250001,500000.0,25.49,25.940001000000002,25.370001000000002,25.74,5525100.0,25.74,None,02/20/2019,ZAYO,-0.009807767752059632,-0.0224674803915065,None,25.030001000000002,25.309998999999998,25.34,24.790001,3417100.0,25.309998999999998,0.018046253432718568,0.016705555555555585,None,27.790001,27.9,28.290001,27.66,1709800.0,27.9,-0.09023150255001969,-0.08391608391608393
1012,Self,"Zayo Group Holdings, Inc.",Stock,Sale (Partial),"$500,001 - $1,000,000",--,Mark R Warner,https://efdsearch.senate.gov/search/view/ptr/c008dcd7-7a5e-46ee-9806-cf60a08a23dc/,1652,500001,1000000.0,25.719998999999998,25.83,25.4,25.450001,6471900.0,25.450001,None,02/19/2019,ZAYO,0.010497589832721126,-0.016929133858267706,None,25.75,25.059998999999998,25.76,24.950001,4017500.0,25.059998999999998,-0.0011664463906084198,0.015324243012799985,None,28.42,27.91,28.48,27.700001,2617900.0,27.91,-0.10497671481246963,-0.09666007478742338
1013,Self,"Charter Communications, Inc.",Stock,Sale (Full),"$1,000,001 - $5,000,000",--,Mark R Warner,https://efdsearch.senate.gov/search/view/ptr/c008dcd7-7a5e-46ee-9806-cf60a08a23dc/,1653,1000001,5000000.0,347.670013,350.77999900000003,347.01001,348.429993,1231300.0,348.429993,None,02/19/2019,CHTR,-0.002185923351405177,-0.010864208211169497,None,348.829987,346.320007,348.829987,345.559998,1118100.0,346.320007,-0.003336422344828554,0.006055695670263521,None,359.480011,360.450012,363.25,357.549988,1205500.0,360.450012,-0.033968986563129355,-0.03449765875924461
1014,Self,LyondellBasell Industries N.V.,Stock,Purchase,"$50,001 - $100,000",--,John Hoeven,https://efdsearch.senate.gov/search/view/ptr/8cf56e43-766e-45c7-8ade-75eec000cd12/,1654,50001,100000.0,86.790001,87.059998,86.0,86.690002,1760600.0,81.26165,None,02/27/2019,LYB,-0.0011521949400599366,0.012325558139534804,None,86.540001,89.260002,89.769997,85.589996,4048500.0,84.660667,-0.0028805161553114855,0.029645863890970875,None,84.599998,83.489998,85.0,82.849998,2373100.0,79.18798100000001,-0.025233356086722527,-0.03691318406014118
1015,Spouse,Wells Fargo &amp; Company,Stock,Purchase,"$1,001 - $15,000",Dividend Reinvestment,"A. Mitchell McConnell, Jr.",https://efdsearch.senate.gov/search/view/ptr/78a66c3d-1d51-4b8f-ac8a-12ca25b75563/,1655,1001,15000.0,50.029999,50.049999,49.330002,49.889998999999996,14235400.0,49.889998999999996,None,03/05/2019,WFC,-0.0027983210633284357,0.014595519375815134,None,49.779999,49.650002,50.049999,49.540001000000004,18299300.0,46.708659999999995,-0.004997001898800758,-0.004810523247354552,None,48.57,48.209998999999996,48.880001,47.959998999999996,35393600.0,45.353966,-0.029182471100988757,-0.033674083657528234
1016,Joint,Bollore,Stock,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/27190d45-df1c-4988-a69a-3281d4ad02e5/,1657,1001,15000.0,3.93,3.94,3.87,3.91,403200.0,3.856904,None,02/13/2019,BOIVF,-0.005089058524173033,0.01808785529715758,None,4.14,4.15,4.18,4.12,125700.0,4.0936449999999995,0.05343511450381667,0.061381074168798004,None,4.35,4.41,4.43,4.35,26400.0,4.350114,0.10687022900763345,0.1278772378516624
1017,Joint,"BWX Technologies, Inc.",Stock,Sale (Partial),"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/27190d45-df1c-4988-a69a-3281d4ad02e5/,1658,1001,15000.0,53.439999,53.939999,53.0,53.130001,1354100.0,52.265396,None,02/27/2019,BWXT,0.005800860886992162,-0.01773583018867925,None,50.360001000000004,49.080002,50.68,49.029999,632100.0,48.281307,0.05763469419226591,0.07622809944987578,None,48.810001,48.23,48.919998,48.07,741300.0,47.609303000000004,0.08663918575297878,0.09222663105163509
